Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,DB pension entitlements,DC pension entitlements,Private businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities
2024:Q2,GenX,40317249,47355911,14225309,2279925,9591173,5301983,5694285,3954833,6308403,7038662,5085282,1725821,227559
2024:Q2,Millennial,15674230,23096357,9762910,1926006,3516278,1396730,1683100,1819087,2992246,7422127,5133988,2143975,144164
2024:Q3,Silent,20466692,20996049,4568956,787526,8123034,1126001,324710,1959631,4106191,529357,388189,95967,45201
2024:Q3,BabyBoom,83189849,87516590,19921634,2999044,25821574,9815798,6491529,7742249,14724762,4326741,2538560,1038198,749983
2024:Q3,GenX,41490754,48556561,14216367,2297530,10324360,5342140,5957569,3983919,6434676,7065807,5107969,1731382,226456
2024:Q3,Millennial,16214295,23799244,9839733,1975411,3855607,1416185,1789557,1864536,3058216,7584949,5238911,2199316,146722
2024:Q4,Silent,20281290,20793450,4465586,785393,8077528,1116731,321730,1941664,4084819,512160,380513,92139,39508
2024:Q4,BabyBoom,83289402,87515231,19684694,3021972,25995986,9893765,6419215,7761382,14738218,4225829,2466317,1011812,747700
2024:Q4,GenX,41913476,48904324,14174272,2329821,10466123,5378493,5953717,4015263,6586636,6990848,5117504,1700354,172990
2024:Q4,Millennial,16401337,24121321,9812120,2036994,3962575,1431721,1814935,1911970,3151007,7719984,5421476,2183576,114932
2025:Q1,Silent,19650973,20144511,4378923,770223,7633088,1096394,309023,1895215,4061645,493538,369961,88058,35519
2025:Q1,BabyBoom,82396387,86525975,19509485,3039742,25108462,9883910,6264965,7744902,14974509,4129588,2417074,989378,723136
2025:Q1,GenX,41694521,48633496,14144507,2366947,10095805,5429768,5833448,4035127,6727893,6938975,5109960,1678358,150657
2025:Q1,Millennial,16534081,24345601,9901945,2122359,3857839,1471358,1798527,1925644,3267929,7811520,5534124,2179278,98118
